episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,connector_metrics/ObsPreprocessorConnector_ms,connector_metrics/StateBufferConnector_ms,connector_metrics/ViewRequirementAgentConnector_ms,timers/training_iteration_time_ms,timers/learn_time_ms,timers/learn_throughput,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,sampler_results/sampler_perf/mean_raw_obs_processing_ms,sampler_results/sampler_perf/mean_inference_ms,sampler_results/sampler_perf/mean_action_processing_ms,sampler_results/sampler_perf/mean_env_wait_ms,sampler_results/sampler_perf/mean_env_render_ms,sampler_results/connector_metrics/ObsPreprocessorConnector_ms,sampler_results/connector_metrics/StateBufferConnector_ms,sampler_results/connector_metrics/ViewRequirementAgentConnector_ms,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
-912842.9550149553,-1044238.3591119543,-965966.1690085132,336.0,1,0,0,0,0,3696,3696,3696,3696,336,336,3696,336,3696,False,11,11,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-15-49,1706260549,3.4894399642944336,38.60822606086731,31437,mmlabaimensgpuserver,195.251.234.24,38.60822606086731,0,11,4.396353721618652,3696,3696,3696,3696,-912842.9550149553,-1044238.3591119543,-965966.1690085132,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15971245349215638,5.236488681513953,0.14688457541097716,0.2571356039007714,0.0,0.016056407581676136,0.0025163997303355823,0.0607078725641424,3502.093,1552.45,216.432,3696,3696,3696,3696,5.58,9.86,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15971245349215638,5.236488681513953,0.14688457541097716,0.2571356039007714,0.0,0.016056407581676136,0.0025163997303355823,0.0607078725641424,112.0,945.5,44.5,2.278125047683716,0.0010000000474974513,9.89928,-0.14182517,10.0,4.0398703e-08,0.018043172,12.725669,0.0
-912842.9550149553,-1044238.3591119543,-964302.4416716091,336.0,1,0,0,0,0,4032,4032,4032,4032,336,336,4032,336,4032,False,12,12,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-15-53,1706260553,3.502415895462036,42.110641956329346,31437,mmlabaimensgpuserver,195.251.234.24,42.110641956329346,0,12,4.396353721618652,4032,4032,4032,4032,-912842.9550149553,-1044238.3591119543,-964302.4416716091,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.1596015872993235,5.236088466152384,0.1467905113042321,0.25699187966090503,0.0,0.01598199208577474,0.002501408259073893,0.0609139601389567,3499.825,1551.334,216.588,4032,4032,4032,4032,5.6,9.98,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.1596015872993235,5.236088466152384,0.1467905113042321,0.25699187966090503,0.0,0.01598199208577474,0.002501408259073893,0.0609139601389567,112.0,1035.5,44.5,2.278125047683716,0.0010000000474974513,9.913563,-0.13102779,10.0,3.2451418e-08,0.019573325,12.710453,0.0
-912842.9550149553,-1044238.3591119543,-964502.7712553688,336.0,1,0,0,0,0,4368,4368,4368,4368,336,336,4368,336,4368,False,13,13,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-15-56,1706260556,3.4767918586730957,45.58743381500244,31437,mmlabaimensgpuserver,195.251.234.24,45.58743381500244,0,13,4.396353721618652,4368,4368,4368,4368,-912842.9550149553,-1044238.3591119543,-964502.7712553688,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.1595114687552588,5.235575735195322,0.14671059269507117,0.2568694942048785,0.0,0.015930029062124398,0.0024887231680063102,0.06083525144136869,3498.365,1550.585,216.692,4368,4368,4368,4368,5.679999999999999,10.14,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.1595114687552588,5.235575735195322,0.14671059269507117,0.2568694942048785,0.0,0.015930029062124398,0.0024887231680063102,0.06083525144136869,112.0,1125.5,44.5,2.278125047683716,0.0010000000474974513,9.899983,-0.14145504,10.0,2.4504132e-08,0.018189598,12.737938,0.0
-912842.9550149553,-1044238.3591119543,-965751.4706707362,336.0,1,0,0,0,0,4704,4704,4704,4704,336,336,4704,336,4704,False,14,14,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-00,1706260560,3.503967761993408,49.09140157699585,31437,mmlabaimensgpuserver,195.251.234.24,49.09140157699585,0,14,4.396353721618652,4704,4704,4704,4704,-912842.9550149553,-1044238.3591119543,-965751.4706707362,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15943243888615682,5.235271968321009,0.14663840031191677,0.25676184188318796,0.0,0.01584972654070173,0.0024761472429547992,0.06075075694492885,3495.168,1550.569,216.695,4704,4704,4704,4704,5.660000000000001,10.26,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15943243888615682,5.235271968321009,0.14663840031191677,0.25676184188318796,0.0,0.01584972654070173,0.0024761472429547992,0.06075075694492885,112.0,1215.5,44.5,2.278125047683716,0.0010000000474974513,9.898438,-0.1433144,10.0,3.112687e-08,0.0183279,12.765391,0.0
-912842.9550149553,-1044238.3591119543,-966258.2196483235,336.0,1,0,0,0,0,5040,5040,5040,5040,336,336,5040,336,5040,False,15,15,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-03,1706260563,3.4997503757476807,52.59115195274353,31437,mmlabaimensgpuserver,195.251.234.24,52.59115195274353,0,15,4.396353721618652,5040,5040,5040,5040,-912842.9550149553,-1044238.3591119543,-966258.2196483235,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15935827069082154,5.234990113204679,0.14656489609226872,0.2566477404603833,0.0,0.01575311024983724,0.002463658650716146,0.06068229675292969,3496.706,1551.375,216.582,5040,5040,5040,5040,5.540000000000001,10.379999999999999,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15935827069082154,5.234990113204679,0.14656489609226872,0.2566477404603833,0.0,0.01575311024983724,0.002463658650716146,0.06068229675292969,112.0,1305.5,44.5,2.278125047683716,0.0010000000474974513,9.897958,-0.14804725,10.0,3.7087336e-08,0.02019423,12.7150755,0.0
-912842.9550149553,-1044238.3591119543,-965082.5304421315,336.0,1,0,0,0,0,5376,5376,5376,5376,336,336,5376,336,5376,False,16,16,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-07,1706260567,3.5063259601593018,56.09747791290283,31437,mmlabaimensgpuserver,195.251.234.24,56.09747791290283,0,16,4.396353721618652,5376,5376,5376,5376,-912842.9550149553,-1044238.3591119543,-965082.5304421315,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15929393868357322,5.234828033276498,0.14649726645336508,0.2565363070136545,0.0,0.015628337860107422,0.002454221248626709,0.06050318479537964,3498.917,1551.503,216.564,5376,5376,5376,5376,5.58,10.52,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15929393868357322,5.234828033276498,0.14649726645336508,0.2565363070136545,0.0,0.015628337860107422,0.002454221248626709,0.06050318479537964,112.0,1395.5,44.5,3.417187452316284,0.0010000000474974513,9.906577,-0.14889342,10.0,3.7087336e-08,0.016232844,12.6397295,0.0
-912842.9550149553,-1044238.3591119543,-963335.1879124317,336.0,1,0,0,0,0,5712,5712,5712,5712,336,336,5712,336,5712,False,17,17,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-10,1706260570,3.480700731277466,59.5781786441803,31437,mmlabaimensgpuserver,195.251.234.24,59.5781786441803,0,17,4.396353721618652,5712,5712,5712,5712,-912842.9550149553,-1044238.3591119543,-963335.1879124317,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15923676320360416,5.234681738545451,0.14643425727012305,0.256435610911226,0.0,0.015494402717141545,0.002440284280215993,0.060317095588235295,3495.041,1548.594,216.971,5712,5712,5712,5712,5.6,10.66,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15923676320360416,5.234681738545451,0.14643425727012305,0.256435610911226,0.0,0.015494402717141545,0.002440284280215993,0.060317095588235295,112.0,1485.5,44.5,3.417187452316284,0.0010000000474974513,9.905399,-0.14717533,10.0,2.251731e-08,0.015385455,12.617888,0.0
-912842.9550149553,-1044238.3591119543,-960908.9195708284,336.0,1,0,0,0,0,6048,6048,6048,6048,336,336,6048,336,6048,False,18,18,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-14,1706260574,3.4765028953552246,63.05468153953552,31437,mmlabaimensgpuserver,195.251.234.24,63.05468153953552,0,18,4.396353721618652,6048,6048,6048,6048,-912842.9550149553,-1044238.3591119543,-960908.9195708284,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.1591792927702189,5.234419196492769,0.1463713077630496,0.2563320265805151,0.0,0.015388594733344184,0.00242259767320421,0.0603583123948839,3494.244,1547.296,217.153,6048,6048,6048,6048,5.62,10.779999999999998,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.1591792927702189,5.234419196492769,0.1463713077630496,0.2563320265805151,0.0,0.015388594733344184,0.00242259767320421,0.0603583123948839,112.0,1575.5,44.5,3.417187452316284,0.0010000000474974513,9.910653,-0.14325958,10.0,2.7815501e-08,0.015776696,12.669754,0.0
-912842.9550149553,-1044238.3591119543,-960021.9525113484,336.0,1,0,0,0,0,6384,6384,6384,6384,336,336,6384,336,6384,False,19,19,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-17,1706260577,3.471421480178833,66.52610301971436,31437,mmlabaimensgpuserver,195.251.234.24,66.52610301971436,0,19,4.396353721618652,6384,6384,6384,6384,-912842.9550149553,-1044238.3591119543,-960021.9525113484,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15911673792003664,5.234000482232946,0.1463075676903002,0.2562236068492513,0.0,0.01563649428518195,0.0024255953337016856,0.06020696539627878,3491.238,1547.136,217.175,6384,6384,6384,6384,5.619999999999999,10.92,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15911673792003664,5.234000482232946,0.1463075676903002,0.2562236068492513,0.0,0.01563649428518195,0.0024255953337016856,0.06020696539627878,112.0,1665.5,44.5,3.417187452316284,0.0010000000474974513,9.906817,-0.14387514,10.0,1.8543668e-08,0.0148348715,12.609785,0.0
-912842.9550149553,-1044238.3591119543,-960886.1949616403,336.0,1,0,0,0,0,6720,6720,6720,6720,336,336,6720,336,6720,False,20,20,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-21,1706260581,3.489715814590454,70.01581883430481,31437,mmlabaimensgpuserver,195.251.234.24,70.01581883430481,0,20,4.396353721618652,6720,6720,6720,6720,-912842.9550149553,-1044238.3591119543,-960886.1949616403,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.159057284633361,5.233611307384133,0.14624661998272492,0.25611722970512074,0.0,0.015535354614257812,0.0024247169494628906,0.06007075309753418,3489.439,1547.04,217.189,6720,6720,6720,6720,5.56,11.06,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.159057284633361,5.233611307384133,0.14624661998272492,0.25611722970512074,0.0,0.015535354614257812,0.0024247169494628906,0.06007075309753418,112.0,1755.5,44.5,3.417187452316284,0.0010000000474974513,9.904086,-0.14889006,10.0,2.1855037e-08,0.015502623,12.642752,0.0
-889626.295037199,-1044238.3591119543,-957492.8663938097,336.0,1,0,0,0,0,7056,7056,7056,7056,336,336,7056,336,7056,False,21,21,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-24,1706260584,3.4927871227264404,73.50860595703125,31437,mmlabaimensgpuserver,195.251.234.24,73.50860595703125,0,21,4.396353721618652,7056,7056,7056,7056,-889626.295037199,-1044238.3591119543,-957492.8663938097,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855, -889626.295037199]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15899922498084024,5.233263247458032,0.1461863425545564,0.2560088179104177,0.0,0.015519914172944568,0.0024205162411644345,0.06000427972702753,3489.773,1547.225,217.163,7056,7056,7056,7056,5.56,11.180000000000001,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855, -889626.295037199]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15899922498084024,5.233263247458032,0.1461863425545564,0.2560088179104177,0.0,0.015519914172944568,0.0024205162411644345,0.06000427972702753,112.0,1845.5,44.5,3.417187452316284,0.0010000000474974513,9.903981,-0.14838105,10.0,4.503462e-08,0.015323477,12.632539,0.0
-889626.295037199,-1044238.3591119543,-956467.5373620287,336.0,1,0,0,0,0,7392,7392,7392,7392,336,336,7392,336,7392,False,22,22,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-28,1706260588,3.511723279953003,77.02032923698425,31437,mmlabaimensgpuserver,195.251.234.24,77.02032923698425,0,22,4.396353721618652,7392,7392,7392,7392,-889626.295037199,-1044238.3591119543,-956467.5373620287,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855, -889626.295037199, -934935.6276946303]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15895232317131036,5.233005097753042,0.14613330918344772,0.25590983953962004,0.0,0.0154766169461337,0.0024166974154385653,0.05999153310602361,3490.7,1546.645,217.244,7392,7392,7392,7392,5.7,11.32,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855, -889626.295037199, -934935.6276946303]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15895232317131036,5.233005097753042,0.14613330918344772,0.25590983953962004,0.0,0.0154766169461337,0.0024166974154385653,0.05999153310602361,112.0,1935.5,44.5,3.417187452316284,0.0010000000474974513,9.9015875,-0.1496053,10.0,3.7749608e-08,0.014980856,12.618855,0.0
-889626.295037199,-1044238.3591119543,-954865.4915701639,336.0,1,0,0,0,0,7728,7728,7728,7728,336,336,7728,336,7728,False,23,23,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-31,1706260591,3.4990310668945312,80.51936030387878,31437,mmlabaimensgpuserver,195.251.234.24,80.51936030387878,0,23,4.396353721618652,7728,7728,7728,7728,-889626.295037199,-1044238.3591119543,-954865.4915701639,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855, -889626.295037199, -934935.6276946303, -919620.4841491346]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15891102974157606,5.232769956956511,0.1460841616610371,0.2558161432843558,0.0,0.015418425850246264,0.0024101008539614472,0.05999337071957796,3492.923,1548.167,217.031,7728,7728,7728,7728,5.680000000000001,11.440000000000001,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855, -889626.295037199, -934935.6276946303, -919620.4841491346]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.15891102974157606,5.232769956956511,0.1460841616610371,0.2558161432843558,0.0,0.015418425850246264,0.0024101008539614472,0.05999337071957796,112.0,2025.5,44.5,3.417187452316284,0.0010000000474974513,9.89335,-0.15979281,10.0,2.8477775e-08,0.015551574,12.622834,0.0
-889626.295037199,-1044238.3591119543,-954640.3122196916,336.0,1,0,0,0,0,8064,8064,8064,8064,336,336,8064,336,8064,False,24,24,6395c_00000,6ce7fcdec1494c54946bcd9548096e10,2024-01-26_09-16-35,1706260595,3.481675624847412,84.0010359287262,31437,mmlabaimensgpuserver,195.251.234.24,84.0010359287262,0,24,4.396353721618652,8064,8064,8064,8064,-889626.295037199,-1044238.3591119543,-954640.3122196916,336.0,1,0,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855, -889626.295037199, -934935.6276946303, -919620.4841491346, -949461.1871588298]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.1588752691504214,5.232481757585865,0.14603914228310402,0.2557266655182501,0.0,0.015437602996826172,0.0024050474166870117,0.059986114501953125,3490.693,1548.369,217.003,8064,8064,8064,8064,5.66,11.56,"[-1005138.234705192, -930640.2578650372, -967523.6795734484, -977976.2133301937, -972506.3694253671, -930286.0407806522, -1044238.3591119543, -963365.5330627419, -958153.5089889127, -962956.7072351902, -912842.9550149553, -946001.4409656643, -966906.726260485, -981984.5630705123, -973352.7053345465, -947447.1923492505, -935377.707437236, -919662.3577635734, -944056.545440707, -977306.8015171855, -889626.295037199, -934935.6276946303, -919620.4841491346, -949461.1871588298]","[336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336]",0.1588752691504214,5.232481757585865,0.14603914228310402,0.2557266655182501,0.0,0.015437602996826172,0.0024050474166870117,0.059986114501953125,112.0,2115.5,44.5,3.417187452316284,0.0010000000474974513,9.90365,-0.14419647,10.0,3.3775965e-08,0.014001473,12.775034,0.0
